Ime sestavine, Kolicina, Enota
na sobno temperaturo ogretega masla , 25.0 , g
sladkorja , 25.0 , g
pomarančnega sladkorja , 0.25 , kos
vanilijeve arome , 0.125 , kos
veliko jajce , 0.25 , kos
drobno naribana lupinica ene (bio) pomaranče , 1 , kos
pomarančnega soka , 0.75 , kos
moke , 62.5 , g
pecilnega praška , 0.375 , kos
kristalni sladkor za posip , 1 , kos
sladkor v prahu za posil , 1 , kos
