Ime sestavine, Kolicina, Enota
večji bučki , 0.5 , kos
ribanega sira za pico , 75.0 , g
paradižnikova mezga (domača ali kupljena) , 1 , kos
na koščke narezano maslo , 1 , kos
malo masla (približno 50 g) , 1 , kos
ostre moke , 0.25 , kos
mleka , 0.075 , l
sol; mleti poper; noževa konica muškatnega oreščka , 1 , kos
jajce , 0.25 , kos
