Ime sestavine,Kolicina,Enota
češnjevih paradižnikov,100.0,g
2-3 stroki česna,1,kos
timijana (lahko tudi origano ali rožmarin),1.0,kos
piščančjih filejev (4 polovičke po približno 200 g),200.0,g
olivnega olja,0.75,kos
sol in mleti poper,1,kos
čili (mleti ali kosmiči),1,kos
parmezana,10.0,g
