Ime sestavine, Kolicina, Enota
pšenične bele moke , 65.0 , g
pecilnega praška , 0.375 , kos
soli , 0.25 , kos
olivnega olja , 0.5 , kos
javorjevega sirupa (ali sladkorja) , 0.25 , kos
hladne vode , 0.0375 , l
