Ime sestavine,Kolicina,Enota
masla,25.0,g
drobna čebula,0.5,kos
česna,1.5,kos
sladke smetane ali smetane za kuhanje,0.1,l
sveže mlade špinače,125.0,g
naribanega parmezana,50.0,g
jajca,2.0,kos
sol in mleti poper po okusu,1,kos
