Ime sestavine,Kolicina,Enota
zrela banana,0.25,kos
pireja iz hokaido buče,50.0,g
jajca,0.75,kos
mletih orehov; lešnikov; mandljev ali zemeljskih mandljev,25.0,g
vanilijevega ekstrakta,0.25,kos
soli,0.25,kos
kokosovega olja in še malo za peko,0.5,kos
