Ime sestavine,Kolicina,Enota
slanine,37.5,g
majhna čebula,0.25,kos
kislega zelja,125.0,g
krompirja,250.0,g
kisle smetane,0.05,l
mleka,0.025,l
jajce,0.25,kos
sol; mleti poper in rdeča sladka paprika,1,kos
sesekljan peteršilj,1,kos
