Ime sestavine,Kolicina,Enota
podolgovata jajčevca,0.5,kos
olivno olje,1,kos
česna,0.5,kos
pelatov,0.25,kos
sol; mleti poper; origano,1,kos
mocarele za pico,37.5,g
parmezana,12.5,g
listov bazilike,0.25,kos
