Ime sestavine,Kolicina,Enota
jajci,0.25,kos
sladkorja,7.5,g
sončničnega olja,0.009375,l
limona (sok in naribana lupinica),0.125,kos
marelične ali limonine marmelade (lahko tudi breskova ali kakšna druga marmelada),0.1875,kos
kokosove moke,12.5,g
pšeničnega zdroba,12.5,g
pecilnega praška,0.1875,kos
soli,0.125,kos
sladkor v prahu,1,kos
