Ime sestavine, Kolicina, Enota
masla , 0.75 , kos
belih ali rjavih šampinjonov , 100.0 , g
olupljena; strta stroka česna , 1.0 , kos
svežega timijana , 2.0 , kos
olivnega olja , 0.5 , kos
majhna čebula (ali 2 šalotki) , 0.5 , kos
ajdove kaše , 70.0 , g
polsuhega belega vina , 0.05 , l
500 - 750 ml vroče zelenjavne jušne osnove , 1 , kos
mlade špinače , 50.0 , g
sveže naribanega parmezana , 10.0 , g
sol in sveže mleti poper , 1 , kos
