Ime sestavine, Kolicina, Enota
sveže špinače , 37.5 , g
soli , 0.25 , kos
zavitek vlečenega testa (velike liste narežemo na četrtine) , 0.25 , kos
olivno olje , 1 , kos
feta sira , 62.5 , g
naribanega parmezana , 5.0 , g
jajci , 0.5 , kos
grškega jogurta , 0.5 , kos
mleti poper (po okusu) , 1 , kos
