Ime sestavine,Kolicina,Enota
srednje veliki sladki krompirji,1.0,kos
masla,15.0,g
limoninega soka,0.25,kos
nasekljanih svežih timijanovih listkov,0.25,kos
nasekljanih svežih rožmarinovih listkov,0.25,kos
sol in sveže mleti poper (po okusu),1,kos
