Ime sestavine,Kolicina,Enota
manjša zeljna glava,0.25,kos
2-3 žlice olivnega olja,1,kos
sol in mleti poper (po okusu),1,kos
mesnate slanine,12.5,g
smetane za kuhanje,0.03,l
sira z modro plesnijo,25.0,g
worchester omake,0.25,kos
gorčice,0.25,kos
