Ime sestavine, Kolicina, Enota
škrobnatega krompirja , 250.0 , g
srednje velika čebula , 0.25 , kos
3-4 žlice moke , 1 , kos
jajci , 0.5 , kos
sol in mleti poper po okusu , 1 , kos
olje za peko polpet , 1 , kos
kisle smetane , 37.5 , g
