Ime sestavine, Kolicina, Enota
moke (2/3 gladke in 1/3 ostre) , 125.0 , g
mlačne vode , 0.05 , l
mlačnega mleka , 0.025 , l
svežega kvasa (pol kocke) , 5.25 , g
sladkorja , 0.25 , kos
soli (zvrhana) , 0.25 , kos
2-3 žlice olivnega olja , 1 , kos
