Ime sestavine,Kolicina,Enota
bučk,400.0,g
ribane mocarele,110.0,g
jajci,2.0,kos
sveža zelišča (timijan; bazilika ipd.),1,kos
manjša šalotka,1.0,kos
česna,1.0,kos
sol in mleti poper (po okusu),1,kos
gorčice,0.5,kos
manjša pločevinka tune,1.0,kos
limoninega soka,0.25,kos
nasekljane rdeče čebule,1.0,kos
list hrustljave solate,1,kos
kumara,1,kos
češnjev paradižnik,1,kos
