Ime sestavine, Kolicina, Enota
svežega listnatega testa v rolici , 0.375 , kos
čokoladnega namaza , 12.5 , g
mlečnega kokosovega namaza , 12.5 , g
jajce , 0.125 , kos
dekoracija po želji ((brusnice; perlice; sladkor v prahu; zlati prah …) , 1 , kos
