Ime sestavine,Kolicina,Enota
temne čokolade s 50 % kakavovih delcev,21.875,g
masla,14.375,g
sladkorja,18.75,g
soli,0.03125,kos
vanilijeve arome,0.125,kos
jajca,0.375,kos
kakava v prahu,6.25,g
kiselkaste marmelade (višnjeva; ribezova; brusnična ipd.),12.5,g
čokoladne kuverture,21.875,g
sladke smetane ali smetane za kuhanje,0.015,l
