Ime sestavine,Kolicina,Enota
moke,83.33333333333333,g
svežega kvasa (1 kocka svežega ali 1 vrečka suhega kvasa),7.0,g
sladkorja,0.16666666666666666,kos
mlačne vode,0.05,l
soli,0.16666666666666666,kos
olivno olje,1,kos
paradižnikova mezga,1,kos
šunka za pizzo,1,kos
ribani sir za pizzo,1,kos
mozzarella,1,kos
zelene ali črne olive,1,kos
origano,1,kos
