Ime sestavine,Kolicina,Enota
olja (uporabimo lahko tudi svinjsko mast),0.6,kos
govejega bočnika ali plečeta,120.0,g
čebule,70.0,g
2-3 stroka česna,1,kos
mlete sladke paprike,0.2,kos
paradižnikovega koncentrata,0.4,kos
goveje jušne osnove,0.24,l
krompirja,80.0,g
1-2 lovorjeva lista,1,kos
mlete kumine,0.1,kos
poprova zrna,0.8,kos
sol,1,kos
