Ime sestavine, Kolicina, Enota
masla , 18.75 , g
jajci , 0.25 , kos
rjavega sladkorja , 6.25 , g
navadnega sladkorja , 6.25 , g
medu (kostanjev ali kakšna druga vrsta) , 25.0 , g
mletega cimeta , 0.125 , kos
vanilijeve paste (lahko tudi ekstrakt ali sladkor) , 0.125 , kos
soli , 0.125 , kos
pirine moke (ali 500 g pšenične moke) , 56.25 , g
sode bikarbone , 0.125 , kos
sladkorja v prahu , 18.75 , g
limoninega soka , 0.25 , kos
ruma , 0.0625 , kos
