Ime sestavine,Kolicina,Enota
pirine moke,37.5,g
sladkorja,12.5,g
vanilin sladkorja,0.125,kos
soli,0.125,kos
hladnega masla,25.0,g
jajci,0.25,kos
svežih jagod,62.5,g
nekaj žlic sladkorja (odvisno kkako sladke so jagode),1,kos
vanilin sladkorja,0.125,kos
3-5 listkov sveže mete,1,kos
škroba oziroma gustina (po želji),0.125,kos
