Ime sestavine,Kolicina,Enota
ajdove moke,37.5,g
vrele vode,0.1,l
soli,2.5,g
sladkorja,0.25,kos
pšenične bele moke,87.5,g
svežega kvasa (42 g),0.125,kos
olja,0.25,kos
orehov,25.0,g
