Ime sestavine, Kolicina, Enota
ovsenih kosmičev , 65.0 , g
banana , 0.5 , kos
rastlinskega napitka (kokoksovo; mandljevo; ovseno ipd.) , 0.06 , l
pecilnega praška , 0.5 , kos
mletega cimeta , 0.125 , kos
vanilijeve arome , 0.5 , kos
ščepec soli , 0.5 , kos
kokosovega olja , 1.5 , kos
