Ime sestavine, Kolicina, Enota
srednje velika hokaido buča; očiščena in narezana na rezine , 0.25 , kos
olivno olje , 1 , kos
zelenjavna jušna osnova , 1 , kos
sol in poper (po okusu) , 1 , kos
majhen ščepec čilija v prahu , 1 , kos
kokosovega sladkorja (po želji) , 0.25 , kos
kokosovo mleko ali rastlinska smetana za dekoracijo , 1 , kos
