Ime sestavine, Kolicina, Enota
skute , 62.5 , g
kisle smetane , 18.75 , g
pšeničnega zdroba , 15.0 , g
sladkorja , 15.0 , g
vanili sladkorja , 0.125 , kos
pecilnega praška , 0.125 , kos
jajca , 0.5 , kos
rozin , 6.25 , g
limone (sok in naribana lupinica) , 0.0625 , kos
3-4 jabolka , 1 , kos
mletega cimeta , 0.1875 , kos
sladkorja za jabolka , 0.25 , kos
maslo za namastitev pekača , 1 , kos
