Ime sestavine, Kolicina, Enota
olja , 0.25 , kos
na rezine narezanega pršuta (lahko tudi panceta ali dimljena slanina) , 30.0 , g
1-2 stroka česna , 1 , kos
sveže mlade špinače , 75.0 , g
manjša glava brokolija (ali 1/2 večje) , 0.25 , kos
krompirjevih njokov (po želji tudi več) , 125.0 , g
sladke smetane (lahko tudi smetana za kuhanje) , 0.0375 , l
sira z modro plesnijo , 25.0 , g
mleti poper po okusu , 1 , kos
