Ime sestavine, Kolicina, Enota
jagod , 40.0 , g
rabarbare , 40.0 , g
kristalnega sladkorja , 10.0 , g
piškotov , 40.0 , g
masla , 8.0 , g
grškega jogurta , 60.0 , g
kremnega sira (sirni namaz) , 40.0 , g
sladkorja v prahu , 0.4 , kos
naribana lupinica polovice limone , 1 , kos
vanilijeve arome (po želji) , 0.2 , kos
zmlete pistacije; lešniki ali mandlji za dekoriranje (po želji) , 1 , kos
sveža meta za dekoriranje (po želji) , 1 , kos
