Ime sestavine,Kolicina,Enota
moke,21.25,g
soli,0.0625,kos
hladnega masla,12.5,g
2-3 žlice hladne vode,1,kos
zrelih češenj (približno 450 g),0.375,kos
sladkorja + dodatno 2 žlici za posip,8.75,g
koruznega škroba,0.125,kos
limoninega soka,0.1875,kos
drobno naribane limonine lupinice,0.125,kos
češnjevega brandyja (po želji),0.125,kos
jajce za premaz,0.125,kos
