Ime sestavine,Kolicina,Enota
jogurtov lonček navadne moke,0.25,kos
jogurtov lonček koruzne moke,0.25,kos
pecilni prašek,0.25,kos
lonček jogurta,0.25,kos
jajca,0.75,kos
najmanj 100 g koprivnih vršičkov,1,kos
soli,0.25,kos
olja,1.0,kos
skute,1.0,kos
olivnega olja za namastitev pekača,0.25,kos
kisle smetane za okrasitev,0.5,kos
