Ime sestavine,Kolicina,Enota
očiščene; na kocke narezane lubenice,55.0,g
sladkorja,0.55,kos
limoninega soka,0.1,kos
na majhne koščke narezane temne čokolade,0.1,kos
koksovega mleka v pločevinki,0.012,l
srednje velikih kivijev,0.6,kos
