Ime sestavine,Kolicina,Enota
kuhane čičerike (400 g),0.25,kos
glava brokolija,0.25,kos
jajce,0.25,kos
moke (lahko je tudi polnozrnata),10.0,g
naribanega sira; ki se lepo topi (lahko uporabimo tudi nariban sir za pico),7.5,g
česna v prahu,0.25,kos
sol in poper po okusu,1,kos
olivnega olja,0.75,kos
