Ime sestavine, Kolicina, Enota
moke , 125.0 , g
soli , 0.25 , kos
2-3 rumenjaki , 1 , kos
mlačne vode , 0.07 , l
osoljen krop , 1 , kos
rast mast ali pečenkina maščoba za zabelo , 1 , kos
