Ime sestavine, Kolicina, Enota
trdo kuhanih jajc , 1.0 , kos
majoneze , 0.5 , kos
gorčice , 0.16666666666666666 , kos
sol in mleti poper , 1 , kos
kajenskega popra (po želji) , 0.16666666666666666 , kos
česna v prahu (po želji) , 0.16666666666666666 , kos
velik pesin gomolj , 0.16666666666666666 , kos
vode , 0.4166666666666667 , kos
belega vinskega kisa , 0.16666666666666666 , kos
soli , 0.16666666666666666 , kos
