Ime sestavine,Kolicina,Enota
moke,62.5,g
kocka svežega kvasa ali 1 vrečka suhega,0.125,kos
sladkorja,0.125,kos
soli,0.125,kos
mlačne vode,0.0375,l
olivnega olja,0.125,kos
olivnega olja,0.375,kos
paradižnikove mezge (zmiksamo pelate),0.5,kos
naribanega sira ementaler (lahko tudi kakšen drugi sir),25.0,g
posušeni origano,1,kos
sveža bazilika (po želji),1,kos
