Ime sestavine,Kolicina,Enota
maslenih piškotov,31.25,g
masla,15.0,g
kondenziranega mleka,75.0,g
mascarponeja,31.25,g
sveže iztisnjenega limoninega soka (približno 4 limone),0.009375,l
sladke smetane za stepanje,0.03125,l
