Ime sestavine,Kolicina,Enota
4 lososovi fileji,1,kos
srednje velika bučka,0.25,kos
korenček,0.25,kos
češnjevih paradižnikov,0.25,kos
olivnega olja,1.5,kos
sol in mleti poper,1,kos
