Ime sestavine, Kolicina, Enota
masla , 21.25 , g
rjavega sladkorja , 12.5 , g
belega sladkorja , 6.25 , g
vanilijevega sladkorja , 0.125 , kos
soli , 0.03125 , kos
jajci , 0.25 , kos
pirine ali pšenične moke , 25.0 , g
jagodne marmelade , 31.25 , g
sladkor v prahu za posip , 1 , kos
