Ime sestavine,Kolicina,Enota
masla,12.5,g
moke,15.0,g
mletega sladkorja,8.0,g
1-2 žlički svetlega kakava (odvisno kako temne orehe želite imeti),1,kos
mletih orehov,13.0,g
soli,0.1,kos
mletega cimeta (po želji),0.05,kos
čokoladnega namaza,0.2,kos
mascarpone sira,0.1,kos
orehova jedrca za okrasitev (po želji),1,kos
