Ime sestavine,Kolicina,Enota
masla,31.25,g
vode,0.00875,l
sladkorja (lahko tudi manj),31.25,g
nesladkanega kakava v prahu (zvrhane),0.375,kos
jajca,0.375,kos
soli,0.125,kos
moke,28.75,g
pecilnega praška,0.375,kos
sladkor v prahu za posip,1,kos
