Ime sestavine,Kolicina,Enota
olja,0.75,kos
rjava čebula,0.25,kos
česna,0.75,kos
belega vinskega kisa,0.5,kos
klobas (dimljena; kranjska ipd.),100.0,g
masla,0.75,kos
(polnozrnate) gorčice,0.25,kos
manjša zeljna glava,0.25,kos
sol in sveže mleti poper po okusu,1,kos
mlete rdeče paprike,0.25,kos
sesekljan peteršilj za posip,1,kos
