Ime sestavine,Kolicina,Enota
kupljenega vlečenega testa v listih,125.0,g
srednje velika čebula,0.25,kos
mletega govejega mesa,125.0,g
večja krompirja,0.5,kos
sol; mleti poper; po želji tudi vegeta,1,kos
olja + dodatno za namastitev pekača in listov,0.25,kos
jajci,0.5,kos
olja,0.0125,l
čvrstega jogurta (1 majhen lonček),45.0,g
mineralne vode,0.05,l
soli,0.25,kos
