Ime sestavine,Kolicina,Enota
krompirja,200.0,g
šunke,75.0,g
svinjske masti ali olja,0.5,kos
čebula,0.25,kos
kuhana jajca,1.0,kos
smetane za kuhanje,0.075,l
naribanega hrena,0.75,kos
sol in mleti poper,1,kos
