Ime sestavine,Kolicina,Enota
mleka (voda; poljuben rastlinski napitek),0.25,l
soli,0.5,kos
prosene kaše,50.0,g
mletega cimeta (po želji),0.0625,kos
temne čokolade,25.0,g
lešnikov,0.5,kos
mandljevih lističev,0.75,kos
javorjev sirup ali med (po želji),1,kos
