Ime sestavine, Kolicina, Enota
krompirja , 200.0 , g
4 debelejši svinjski kotleti (vsak po približno 200 g) , 1 , kos
dimljene vratovine , 1.0 , kos
trdega sira; ki se lepo topi (gauda; edamec ipd.) , 37.5 , g
sol; mleti poper in majaron , 1 , kos
sladke smetane , 0.0625 , l
olja (za krompir in namastitev pekača) , 0.625 , kos
