Ime sestavine,Kolicina,Enota
olivnega olja,0.015,l
čebula,0.25,kos
stročjega fižola,250.0,g
2-3 stroki česna,1,kos
4-5 mesnatih zrelih paradižnikov (ali paradižnik v koščkih v pločevinki),1,kos
krompirja,125.0,g
sesekljanega peteršilja,0.25,kos
sol in mleti poper po okusu,1,kos
