Ime sestavine,Kolicina,Enota
približno enako velikih gomoljev krompirja,250.0,g
poljubnih testenin,62.5,g
olje ali mast,1,kos
čebula,0.25,kos
slanine (po želji),25.0,g
sol in mleti poper,1,kos
