Ime sestavine,Kolicina,Enota
želatine v prahu,2.5,g
hladne vode,0.0125,l
mleka,0.05,l
sladke smetane,0.05,l
sladkorja,12.5,g
tekoče vanilije (pasta; aroma; izvleček),0.25,kos
želatine v prahu,1.25,g
hladne vode,0.0075,l
zamrznjenih jagod,25.0,g
sladkorja,10.0,g
vode,0.05,l
limoninega soka,0.375,kos
