Ime sestavine, Kolicina, Enota
maslo za namastitev pekača , 1 , kos
manjša jesenska buča (hokaido; maslena; muškatna ipd.) , 0.25 , kos
smetane z vsaj 30 % mlečne maščobe (npr. sladka smetana za stepanje; smetana za kuhanje) , 0.075 , l
mleka , 0.0375 , l
(dijonske) gorčice , 0.25 , kos
mletega čilija ali muškatnega oreščka (po želji) , 0.25 , kos
česna , 0.25 , kos
nekaj svežih žajbljevih listkov , 1 , kos
sol in mleti poper , 1 , kos
sveže naribanega parmezana , 25.0 , g
