Ime sestavine,Kolicina,Enota
olja,0.5,kos
na tanke rezine narezane pancete,40.0,g
jajc,2.5,kos
smetane za kuhanje ali mleka,2.5,kos
bučk,150.0,g
na koščke narezane šunke,25.0,g
svežega origana,0.5,kos
česna,0.5,kos
naribane gaude,25.0,g
sol in mleti poper,1,kos
