Ime sestavine, Kolicina, Enota
srednje veliki bučki , 0.5 , kos
jajci , 0.5 , kos
moke , 25.0 , g
mleka , 0.025 , l
sol in sveže mleti poper , 1 , kos
masla za peko palačink , 7.5 , g
zrela paradižnika , 0.5 , kos
mocarele v slanici , 62.5 , g
sol in suha ali sveža bazilika , 1 , kos
