Ime sestavine,Kolicina,Enota
približno enako velikih krompirjev,200.0,g
rdeča paprika,0.25,kos
rumena paprika,0.25,kos
rdečih redkvic,0.25,kos
mladi čebulici,0.5,kos
steblo zelene,0.25,kos
svežega drobnjaka,0.25,kos
majoneze,15.0,g
kisle smetane,25.0,g
jabolčnega kisa,0.25,kos
sol,1,kos
