Ime sestavine, Kolicina, Enota
olivnega olja , 0.25 , kos
košček masla , 1 , kos
čebuli , 0.25 , kos
rdečega zelja , 125.0 , g
izkoščičenih; na koščke narezanih suhih sliv , 31.25 , g
nesladkanega pomarančnega soka , 0.125 , kos
vinskega kisa , 0.25 , kos
sol in sveže mleti poper (po okusu) , 1 , kos
