Ime sestavine,Kolicina,Enota
svinjskega plečeta v kosu,200.0,g
sol in mleti poper,1,kos
masla,0.25,kos
česna,0.25,kos
slanine,37.5,g
sveže špinače,50.0,g
mladi čebulici,0.5,kos
česna,0.25,kos
feta sira,37.5,g
sušenih paradižnikov v olju,25.0,g
svežih timijanovih listkov,0.25,kos
(dijonske) gorčice,0.5,kos
voda po potrebi,1,kos
