Ime sestavine,Kolicina,Enota
srednje velikih jabolk,1.0,kos
limonin sok (za jabolka),1,kos
albuminske skute (lahko je tudi pasirana skuta ali rikota),41.666666666666664,g
jajce,0.16666666666666666,kos
vanilijevega sladkorja,0.3333333333333333,kos
mletega cimeta,0.08333333333333333,kos
naribana lupinica polovice limone,1,kos
orehovih jedrc,13.333333333333334,g
rozin,0.16666666666666666,kos
rum ali pomarančni sok za namakanje,1,kos
