Ime sestavine,Kolicina,Enota
polnozrnate pirine moke,75.0,g
navadne pšečične moke,37.5,g
suhega kvasa,0.25,kos
soli,0.5,kos
navadnih ali praženih bučnih semen,0.5,kos
mlačne vode,0.0875,l
