Ime sestavine,Kolicina,Enota
vode,0.03,l
mleka,0.015,l
masla,3.125,g
sladkorja,6.25,g
soli,0.125,kos
moke,25.0,g
jajca,0.375,kos
pecilnega praška,0.625,g
naribana limonina lupinica,1,kos
mleka,0.0625,l
sladkorja,15.0,g
vanilijevega sladkorja,0.125,kos
rumenjaka,0.25,kos
jajce,0.125,kos
koruznega škroba,5.0,g
masla,3.75,g
