Ime sestavine,Kolicina,Enota
srednje velika cvetača; narezana na manjše cvetke,1,kos
olivnega olja,1.0,kos
kurkume,0.5,kos
malo kajenske paprike,1,kos
kuhane rjave leče,125.0,g
mlade špinače,50.0,g
10 redkvic; razrezanih na polovičke,1,kos
malo peteršilja,1,kos
malo mlade čebulice; drobno nasekljane,1,kos
blanširani mandlji,1,kos
mandljevega masla ali masla iz indijskih oreščkov,2.0,kos
limoninega soka,1.0,kos
olivnega olja,1.0,kos
malo česna v prahu,1,kos
sol in poper po okusu,1,kos
