Ime sestavine, Kolicina, Enota
drobnih krompirjev s tanko lupino (drobnega mladega krompirja) , 250.0 , g
4-5 strokov česna , 1 , kos
1-2 čebuli , 1 , kos
zeliščnega masla , 1.0 , kos
sol in mleti poper , 1 , kos
maslo za namastitev pekača , 1 , kos
