Ime sestavine, Kolicina, Enota
rdečega zelja , 250.0 , g
olja , 0.625 , kos
drobna čebula , 0.25 , kos
sladkorja , 0.5 , kos
rdečega vina , 0.025 , l
zelenjavne jušne osnove , 0.025 , l
mletega muškatnega oreščka , 0.125 , kos
sol in poper po okusu , 1 , kos
majhni kisli jabolki , 0.5 , kos
rdeč vinski kis (po potrebi) , 1 , kos
