Ime sestavine,Kolicina,Enota
piščančja bedra,1.0,kos
piščančja stegna,1.0,kos
kislega zelja,250.0,g
lovorjeva lista,0.5,kos
nekaj zrn črnega popra,1,kos
mlete sladke paprike,0.25,kos
2-3 stroki česna,1,kos
večji koren (po želji),0.25,kos
nekaj suhih feferoniv (po želji),1,kos
masti,0.5,kos
sol po potrebi,1,kos
