Ime sestavine,Kolicina,Enota
krompirja,250.0,g
vejice svežega timijana (po želji),0.75,kos
masla + dodatno za namastitev pekača,0.5,kos
srednje veliki čebuli,0.5,kos
prekajene mesnate slanine,37.5,g
suhega belega vina,0.03,l
sol in sveže mleti poper (po okusu),1,kos
smetane za kuhanje,0.04,l
sira reblochon (lahko tudi camembert ali brie),112.5,g
