Ime sestavine, Kolicina, Enota
20 savoiardi piškotov (en zavitek) , 1 , kos
mleka , 0.025 , l
rumenjaki , 0.375 , kos
sladkorja , 0.375 , kos
instant kave , 0.125 , kos
mascarpone sira , 62.5 , g
sladke smetane , 0.025 , l
sveže sadje (maline; borovnice; jagode ipd.) , 1 , kos
