Ime sestavine, Kolicina, Enota
jajca , 0.6 , kos
neškropljena limona , 0.2 , kos
jabolki , 0.4 , kos
skute , 50.0 , g
jogurta , 0.036 , l
kisle smetane , 0.02 , l
sladkorja , 20.0 , g
vanilijevega sladkorja , 0.2 , kos
prosene moke , 20.0 , g
koruznega škroba , 6.0 , g
pecilni prašek , 0.2 , kos
mletega cimeta , 0.2 , kos
maslo za namastitev pekača , 1 , kos
